"subject_session","gender","age","ageGroup","BAT_all_dprime","BAT_fast_dprime","BAT_med_dprime","BAT_slow_dprime","DurDisc_threshold","Anisochrony_tones_threshold","Anisochrony_music_threshold","Unpaced_spontaneous_right_CV_iti","Unpaced_spontaneous_right_mean_iti","Paced_metro_450_mean_CV_iti","Paced_metro_450_vecDirPct","Paced_metro_450_vecLenLogit","Paced_metro_600_mean_CV_iti","Paced_metro_600_vecDirPct","Paced_metro_600_vecLenLogit","Paced_metro_750_mean_CV_iti","Paced_metro_750_vecDirPct","Paced_metro_750_vecLenLogit","Paced_music_badine_mean_CV_iti","Paced_music_badine_vecDirPct","Paced_music_badine_vecLenLogit","Paced_music_ross_mean_CV_iti","Paced_music_ross_vecDirPct","Paced_music_ross_vecLenLogit"
"A46_POST","M",22,"Age_22_29",3.16768612598851,2.64235021598702,2.41401090635543,2.94492105795371,17.6925659179688,7.49610900878906,3.48610687255859,0.0277004285805318,651.34375,0.040926438369664,-10.2176099287957,3.43457900432999,0.034965431207384,-3.89985663555664,4.18258817725833,0.0375167624488798,-5.72308301233294,3.52925225245804,0.0694809803181689,6.12570835901514,-0.130291135703211,0.0548901909801603,-0.558352362106706,0.96185751057971
"A47_POST","F",21,"Age_18_21",4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,10.7866287231445,7.11836814880371,4.5318603515625,0.0375231710912118,649.632911392405,0.0590189877009619,-12.4594901484752,2.59028581446893,0.0449506523635149,-7.02421467300875,3.2106991541194,0.0377012775520286,-5.4404569221585,3.99613487062402,0.0281163010020576,-1.18568804545494,4.25890847668372,0.0337916487505325,-2.22245221409654,4.1205428354781
"A48_POST","F",20,"Age_18_21",3.07714110402334,2.64235021598702,2.41401090635543,2.64235021598702,18.8157813157886,14.5766258239746,3.90950202941895,0.0579022869493542,545.220703125,0.0529784008880003,-15.9919785332429,1.40713844421945,0.0446943142018017,-14.5443897761578,2.86421796616644,0.0569892772184725,-9.80624513781036,2.83131277142455,0.0621753290934568,NA,-1.24837079360411,0.0613595493360446,-3.59927570405042,2.20066909073621
"A50_POST","F",20,"Age_18_21",3.15342229641185,2.85693152643513,3.48272877835648,2.31912380603236,31.292724609375,13.0517578125,9.1131591796875,0.038447130487879,495.199029126214,0.0372386764233832,-21.2778878998201,2.06414235608051,0.0331582885415743,-6.53241255642467,3.56009284402234,0.0349273450979554,-10.9435412133897,3.77084449765448,0.0357926244545985,-5.63404605743847,3.91184348969159,0.0392917452193872,-4.14824213294958,3.73823914931169
"A51_POST","M",23,"Age_22_29",4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,52.0751953125,18.8072204589844,23.3967590332031,0.0454906045258787,565.097916666667,0.0375690500248914,-14.0659729021094,2.51447274233632,0.0452895630260653,-2.79680659899511,3.70644638538626,0.0499569435317404,-14.6151603231253,2.07971141942127,0.0580178879083349,0.929593064520819,3.4539217221875,0.04491268340745,-0.458165850940525,3.80389530445308
"A52_POST","F",23,"Age_22_29",2.20782337742757,1.59321881802305,1.59321881802305,2.05107074903555,43.0068969726562,13.9092063903808,19.9264526367188,0.0572100181701231,614.270579268293,0.0599095276722935,-14.1125280998816,1.98966764536146,0.0479653396335729,-3.54313562538417,2.71801927508507,0.0558133542015036,-6.05400346803117,2.80163475732682,0.0345809293463214,-8.36556642803989,2.91061139637882,0.0490699169423646,NA,2.95245006753304
"A53_POST","M",18,"Age_18_21",2.57816578798838,2.01655296406567,2.64235021598702,2.41401090635543,38.8778686523438,21.851806640625,NA,0.0551671914771686,482.314793577982,0.0635750296748937,-23.5784675352813,1.94692827137161,0.0343023073491336,-13.107312523567,3.02059538370615,0.0470892506000792,-18.7825357691993,1.64269254066357,0.0706288797728919,-7.58648326214594,1.12905271842578,0.0754752368966621,-3.54697828022483,1.14419178907126
"A54_POST","F",20,"Age_18_21",2.39548878090129,1.78821365443408,2.64235021598702,2.31912380603236,6.29026492436727,13.575496673584,19.4710350036621,0.0580900035052989,469.434181415929,0.0512503111101433,-4.964925346369,2.82381696191797,0.0348407708315021,-1.06296711160883,3.97458762522631,0.0428206048565077,0.633252382307486,3.6663078314454,0.0423120958008834,-0.752700568351433,4.16920138256991,0.044695826318294,-0.27025310343756,3.98270297380725
"A55_POST","F",24,"Age_22_29",2.8453875183752,2.41401090635543,2.22212303565524,2.41401090635543,34.5073699951172,23.203125,21.851806640625,0.13255946767173,613.302827380952,0.0759593563998643,-12.8785519295083,2.10377604777136,0.0547847553787154,-5.47289700375503,1.93919070012389,0.0462520456162384,4.16578242464019,2.9285891751648,0.0788031175207432,12.0207323566193,1.29916851170764,0.0804011887972433,NA,0.365282599112099
"A56_POST","M",18,"Age_18_21",4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,18.6767578125,17.4687767028808,12.359619140625,0.0653562687354144,731.817934782609,0.0495116857184986,NA,2.46866254265273,0.0416258436745417,-13.989420487154,2.55491581535707,0.0694780049651946,-18.9005574148123,0.771993556202325,0.0571221891964542,-3.28363750915783,2.70941683825377,0.0611960201876573,-12.1758668866421,1.29375883545168
